freqs,H1,H2,H1p,H2p
2.15443469003188,1.04059814954687,0.0406115167686631,0.0585201682666908,181.499646567899
2.17438947560008,1.04161168453837,0.041626843589343,0.0630620282723009,181.578174879989
2.19452908620331,1.04265164476981,0.0426686141476209,0.0675168360485081,181.650071305823
2.21485523372636,1.0437187281851,0.0437375061863475,0.0718705536888938,181.715320244681
2.2353696459098,1.04481364934359,0.0448342138225703,0.0761083087602601,181.773906017958
2.25607406649686,1.04593713965917,0.0459594478883752,0.0802143588732575,181.825812857347
2.27697025538168,1.04708994763226,0.047113936276473,0.0841720552428695,181.871024893096
2.29805998875885,1.04827283907353,0.0482984242895157,0.0879638052388779,181.909526142378
2.31934505927443,1.04948659731738,0.0495136749933305,0.0915710339301666,181.941300497784
2.34082727617829,1.05073202342609,0.0507604695741829,0.0949741446269185,181.966331715888
2.36250846547795,1.05200993638183,0.0520396076993409,0.0981524784311125,181.984603405943
2.38439047009372,1.05332117326597,0.0533519078811968,0.101084272806187,181.996099018671
2.40647515001542,1.05466658942506,0.0546982078447404,0.103746619180583,182.000801835137
2.42876438246045,1.0560470586212,0.0560793648976227,0.106115419605145,181.998694955763
2.45126006203334,1.05746347316629,0.0574962563032865,0.108165342485129,181.989761289405
2.47396410088681,1.05891674403851,0.0589497796563199,0.10986977741429,181.97398354256
2.49687842888433,1.06040780097927,0.0604408532600684,0.111200789141276,181.951344208655
2.52000499376409,1.06193759256996,0.0619704165061229,0.112129070702582,181.921825557439
2.54334576130465,1.06350708628582,0.0635394302549769,0.112623895763023,181.885409624497
2.56690271549195,1.06511726852633,0.0651488772182267,0.11265307020592,181.842078200821
2.59067785868801,1.06676914461969,0.0667997623409402,0.112182883024485,181.791812822533
2.61467321180109,1.06846373880017,0.0684931131848992,0.111178056567132,181.734594760654
2.63889081445751,1.07020209415563,0.0702299803108297,0.109601696198369,181.670405011029
2.66333272517498,1.07198527254486,0.0720114376605344,0.107415239438337,181.599224284307
2.68800102153761,1.07381435448077,0.0738385829376418,0.104578404655194,181.521032996041
2.71289780037247,1.07569043897914,0.075712537985975,0.10104913938507,181.435811256903
